HourDK,PriceArea,FuelAllocationMethod,CO2PerkWh
2022-04-24T08:00:00,DK1,125%,54.497097
2022-04-24T08:00:00,DK2,125%,34.414929
2022-04-24T07:00:00,DK1,125%,108.758419
2022-04-24T07:00:00,DK2,125%,37.606371
2022-04-24T06:00:00,DK1,125%,117.801453
2022-04-24T06:00:00,DK2,125%,37.867898
2022-04-24T05:00:00,DK1,125%,129.394181
2022-04-24T05:00:00,DK2,125%,38.37217
2022-04-24T04:00:00,DK1,125%,113.292235
2022-04-24T04:00:00,DK2,125%,38.120494
2022-04-24T03:00:00,DK1,125%,99.759625
2022-04-24T03:00:00,DK2,125%,38.385838
2022-04-24T02:00:00,DK1,125%,106.442918
2022-04-24T02:00:00,DK2,125%,37.652006
2022-04-24T01:00:00,DK1,125%,122.167641
2022-04-24T01:00:00,DK2,125%,38.683192
2022-04-24T00:00:00,DK1,125%,114.383269
2022-04-24T00:00:00,DK2,125%,42.907664
2022-04-23T23:00:00,DK1,125%,120.422991
2022-04-23T23:00:00,DK2,125%,41.396201
2022-04-23T22:00:00,DK1,125%,112.740162
2022-04-23T22:00:00,DK2,125%,42.837101
2022-04-23T21:00:00,DK1,125%,118.482351
2022-04-23T21:00:00,DK2,125%,42.477982
2022-04-23T20:00:00,DK1,125%,121.576917
2022-04-23T20:00:00,DK2,125%,43.414808
2022-04-23T19:00:00,DK1,125%,120.37023
2022-04-23T19:00:00,DK2,125%,42.855146
2022-04-23T18:00:00,DK1,125%,83.53152
2022-04-23T18:00:00,DK2,125%,40.289418
2022-04-23T17:00:00,DK1,125%,92.034792
2022-04-23T17:00:00,DK2,125%,40.814126
2022-04-23T16:00:00,DK1,125%,108.170225
2022-04-23T16:00:00,DK2,125%,44.53036
2022-04-23T15:00:00,DK1,125%,110.381062
2022-04-23T15:00:00,DK2,125%,80.289623
2022-04-23T14:00:00,DK1,125%,117.934185
2022-04-23T14:00:00,DK2,125%,90.526552
2022-04-23T13:00:00,DK1,125%,133.23149
2022-04-23T13:00:00,DK2,125%,89.886345
2022-04-23T12:00:00,DK1,125%,126.468493
2022-04-23T12:00:00,DK2,125%,88.886125
2022-04-23T11:00:00,DK1,125%,135.374459
2022-04-23T11:00:00,DK2,125%,57.355132
2022-04-23T10:00:00,DK1,125%,139.572605
2022-04-23T10:00:00,DK2,125%,36.201665
2022-04-23T09:00:00,DK1,125%,110.735184
2022-04-23T09:00:00,DK2,125%,37.470065
2022-04-23T08:00:00,DK1,125%,107.748131
2022-04-23T08:00:00,DK2,125%,39.898679
2022-04-23T07:00:00,DK1,125%,147.514025
2022-04-23T07:00:00,DK2,125%,43.337768
2022-04-23T06:00:00,DK1,125%,148.086185
2022-04-23T06:00:00,DK2,125%,42.803328
2022-04-23T05:00:00,DK1,125%,153.085814
2022-04-23T05:00:00,DK2,125%,37.432941
2022-04-23T04:00:00,DK1,125%,168.075034
2022-04-23T04:00:00,DK2,125%,34.848178
2022-04-23T03:00:00,DK1,125%,173.150617
2022-04-23T03:00:00,DK2,125%,32.703514
2022-04-23T02:00:00,DK1,125%,169.273623
2022-04-23T02:00:00,DK2,125%,32.42669
2022-04-23T01:00:00,DK1,125%,154.968639
2022-04-23T01:00:00,DK2,125%,30.017636
2022-04-23T00:00:00,DK1,125%,145.665327
2022-04-23T00:00:00,DK2,125%,28.617589
2022-04-22T23:00:00,DK1,125%,119.594412
2022-04-22T23:00:00,DK2,125%,29.306268
2022-04-22T22:00:00,DK1,125%,89.828294
2022-04-22T22:00:00,DK2,125%,29.906209
2022-04-22T21:00:00,DK1,125%,74.326294
2022-04-22T21:00:00,DK2,125%,27.859747
2022-04-22T20:00:00,DK1,125%,126.206867
2022-04-22T20:00:00,DK2,125%,33.114756
2022-04-22T19:00:00,DK1,125%,109.395962
2022-04-22T19:00:00,DK2,125%,36.039715
2022-04-22T18:00:00,DK1,125%,72.131708
2022-04-22T18:00:00,DK2,125%,25.231957
2022-04-22T17:00:00,DK1,125%,79.156828
2022-04-22T17:00:00,DK2,125%,22.061783
2022-04-22T16:00:00,DK1,125%,81.67622
2022-04-22T16:00:00,DK2,125%,22.277453
2022-04-22T15:00:00,DK1,125%,76.886983
2022-04-22T15:00:00,DK2,125%,22.078525
2022-04-22T14:00:00,DK1,125%,67.683139
2022-04-22T14:00:00,DK2,125%,24.520793
2022-04-22T13:00:00,DK1,125%,57.164446
2022-04-22T13:00:00,DK2,125%,25.288248
2022-04-22T12:00:00,DK1,125%,41.253674
2022-04-22T12:00:00,DK2,125%,26.886561
2022-04-22T11:00:00,DK1,125%,43.900348
2022-04-22T11:00:00,DK2,125%,27.385265
2022-04-22T10:00:00,DK1,125%,69.014046
2022-04-22T10:00:00,DK2,125%,32.879333
2022-04-22T09:00:00,DK1,125%,74.980283
2022-04-22T09:00:00,DK2,125%,33.681818
2022-04-22T08:00:00,DK1,125%,64.928535
2022-04-22T08:00:00,DK2,125%,30.901482
2022-04-22T07:00:00,DK1,125%,67.065464
2022-04-22T07:00:00,DK2,125%,35.984276
2022-04-22T06:00:00,DK1,125%,79.648843
2022-04-22T06:00:00,DK2,125%,41.102639
2022-04-22T05:00:00,DK1,125%,89.920528
2022-04-22T05:00:00,DK2,125%,40.473455
2022-04-22T04:00:00,DK1,125%,106.764774
2022-04-22T04:00:00,DK2,125%,36.982378
2022-04-22T03:00:00,DK1,125%,118.446912
2022-04-22T03:00:00,DK2,125%,34.620891
2022-04-22T02:00:00,DK1,125%,119.494937
2022-04-22T02:00:00,DK2,125%,30.209125
2022-04-22T01:00:00,DK1,125%,125.96468
2022-04-22T01:00:00,DK2,125%,30.556668
2022-04-22T00:00:00,DK1,125%,105.594337
2022-04-22T00:00:00,DK2,125%,31.764966
2022-04-21T23:00:00,DK1,125%,94.73675
2022-04-21T23:00:00,DK2,125%,36.532747
2022-04-21T22:00:00,DK1,125%,91.808833
2022-04-21T22:00:00,DK2,125%,40.570707
2022-04-21T21:00:00,DK1,125%,145.484927
2022-04-21T21:00:00,DK2,125%,58.926199
2022-04-21T20:00:00,DK1,125%,170.319347
2022-04-21T20:00:00,DK2,125%,65.978872
2022-04-21T19:00:00,DK1,125%,166.345632
2022-04-21T19:00:00,DK2,125%,62.648447
2022-04-21T18:00:00,DK1,125%,137.494066
2022-04-21T18:00:00,DK2,125%,47.688553
2022-04-21T17:00:00,DK1,125%,132.391027
2022-04-21T17:00:00,DK2,125%,46.958002
2022-04-21T16:00:00,DK1,125%,199.451091
2022-04-21T16:00:00,DK2,125%,58.004561
2022-04-21T15:00:00,DK1,125%,192.110539
2022-04-21T15:00:00,DK2,125%,52.077259
2022-04-21T14:00:00,DK1,125%,183.718348
2022-04-21T14:00:00,DK2,125%,34.603823
2022-04-21T13:00:00,DK1,125%,175.927897
2022-04-21T13:00:00,DK2,125%,35.077574
2022-04-21T12:00:00,DK1,125%,167.25165
2022-04-21T12:00:00,DK2,125%,93.195046
2022-04-21T11:00:00,DK1,125%,160.011288
2022-04-21T11:00:00,DK2,125%,121.194708
2022-04-21T10:00:00,DK1,125%,135.816616
2022-04-21T10:00:00,DK2,125%,141.450562
2022-04-21T09:00:00,DK1,125%,151.533925
2022-04-21T09:00:00,DK2,125%,167.179791
2022-04-21T08:00:00,DK1,125%,172.093371
2022-04-21T08:00:00,DK2,125%,123.901284
2022-04-21T07:00:00,DK1,125%,186.209107
2022-04-21T07:00:00,DK2,125%,112.951983
2022-04-21T06:00:00,DK1,125%,198.140822
2022-04-21T06:00:00,DK2,125%,120.925846
2022-04-21T05:00:00,DK1,125%,184.383539
2022-04-21T05:00:00,DK2,125%,113.924997
2022-04-21T04:00:00,DK1,125%,129.9891
2022-04-21T04:00:00,DK2,125%,69.657195
2022-04-21T03:00:00,DK1,125%,109.616951
2022-04-21T03:00:00,DK2,125%,62.651696
2022-04-21T02:00:00,DK1,125%,116.840087
2022-04-21T02:00:00,DK2,125%,64.860062
2022-04-21T01:00:00,DK1,125%,117.018911
2022-04-21T01:00:00,DK2,125%,66.017723
2022-04-21T00:00:00,DK1,125%,109.730723
2022-04-21T00:00:00,DK2,125%,64.531371
2022-04-20T23:00:00,DK1,125%,160.573244
2022-04-20T23:00:00,DK2,125%,99.198882
2022-04-20T22:00:00,DK1,125%,181.972865
2022-04-20T22:00:00,DK2,125%,101.034612
2022-04-20T21:00:00,DK1,125%,188.655187
2022-04-20T21:00:00,DK2,125%,105.810076
2022-04-20T20:00:00,DK1,125%,196.544076
2022-04-20T20:00:00,DK2,125%,115.101313
2022-04-20T19:00:00,DK1,125%,180.640957
2022-04-20T19:00:00,DK2,125%,122.640334
2022-04-20T18:00:00,DK1,125%,178.8752
2022-04-20T18:00:00,DK2,125%,97.351642
2022-04-20T17:00:00,DK1,125%,114.789442
2022-04-20T17:00:00,DK2,125%,63.092807
2022-04-20T16:00:00,DK1,125%,195.67353
2022-04-20T16:00:00,DK2,125%,87.680644
2022-04-20T15:00:00,DK1,125%,215.573304
2022-04-20T15:00:00,DK2,125%,82.755745
2022-04-20T14:00:00,DK1,125%,238.575772
2022-04-20T14:00:00,DK2,125%,87.542015
2022-04-20T13:00:00,DK1,125%,257.537602
2022-04-20T13:00:00,DK2,125%,91.545902
2022-04-20T12:00:00,DK1,125%,252.632157
2022-04-20T12:00:00,DK2,125%,92.678365
2022-04-20T11:00:00,DK1,125%,236.027493
2022-04-20T11:00:00,DK2,125%,89.962364
2022-04-20T10:00:00,DK1,125%,185.812816
2022-04-20T10:00:00,DK2,125%,84.555337
2022-04-20T09:00:00,DK1,125%,193.113004
2022-04-20T09:00:00,DK2,125%,85.939049
2022-04-20T08:00:00,DK1,125%,199.018664
2022-04-20T08:00:00,DK2,125%,84.701638
2022-04-20T07:00:00,DK1,125%,199.321783
2022-04-20T07:00:00,DK2,125%,71.992205
2022-04-20T06:00:00,DK1,125%,212.625476
2022-04-20T06:00:00,DK2,125%,68.489607
2022-04-20T05:00:00,DK1,125%,185.3474
2022-04-20T05:00:00,DK2,125%,63.569534
2022-04-20T04:00:00,DK1,125%,209.772254
2022-04-20T04:00:00,DK2,125%,109.530347
2022-04-20T03:00:00,DK1,125%,282.216904
2022-04-20T03:00:00,DK2,125%,107.333564
2022-04-20T02:00:00,DK1,125%,268.001985
2022-04-20T02:00:00,DK2,125%,98.344814
2022-04-20T01:00:00,DK1,125%,217.503139
2022-04-20T01:00:00,DK2,125%,102.641232
2022-04-20T00:00:00,DK1,125%,197.206363
2022-04-20T00:00:00,DK2,125%,63.418306
2022-04-19T23:00:00,DK1,125%,225.958422
2022-04-19T23:00:00,DK2,125%,79.656676
2022-04-19T22:00:00,DK1,125%,246.150121
2022-04-19T22:00:00,DK2,125%,90.192118
2022-04-19T21:00:00,DK1,125%,204.988709
2022-04-19T21:00:00,DK2,125%,84.821725
2022-04-19T20:00:00,DK1,125%,193.078863
2022-04-19T20:00:00,DK2,125%,68.781909
2022-04-19T19:00:00,DK1,125%,198.188384
2022-04-19T19:00:00,DK2,125%,68.352101
2022-04-19T18:00:00,DK1,125%,228.11207
2022-04-19T18:00:00,DK2,125%,88.374165
2022-04-19T17:00:00,DK1,125%,221.542734
2022-04-19T17:00:00,DK2,125%,50.569952
2022-04-19T16:00:00,DK1,125%,222.251763
2022-04-19T16:00:00,DK2,125%,40.551308
2022-04-19T15:00:00,DK1,125%,225.718837
2022-04-19T15:00:00,DK2,125%,66.790684
2022-04-19T14:00:00,DK1,125%,236.61824
2022-04-19T14:00:00,DK2,125%,68.394522
2022-04-19T13:00:00,DK1,125%,233.417556
2022-04-19T13:00:00,DK2,125%,85.385431
2022-04-19T12:00:00,DK1,125%,216.633206
2022-04-19T12:00:00,DK2,125%,91.97888
2022-04-19T11:00:00,DK1,125%,217.598779
2022-04-19T11:00:00,DK2,125%,72.318954
2022-04-19T10:00:00,DK1,125%,187.276568
2022-04-19T10:00:00,DK2,125%,94.869293
2022-04-19T09:00:00,DK1,125%,196.944167
2022-04-19T09:00:00,DK2,125%,110.406628
2022-04-19T08:00:00,DK1,125%,288.209579
2022-04-19T08:00:00,DK2,125%,136.63537
2022-04-19T07:00:00,DK1,125%,312.169505
2022-04-19T07:00:00,DK2,125%,144.226615
2022-04-19T06:00:00,DK1,125%,262.579526
2022-04-19T06:00:00,DK2,125%,174.462961
2022-04-19T05:00:00,DK1,125%,170.107676
2022-04-19T05:00:00,DK2,125%,131.518486
2022-04-19T04:00:00,DK1,125%,178.419411
2022-04-19T04:00:00,DK2,125%,89.653135
2022-04-19T03:00:00,DK1,125%,133.894487
2022-04-19T03:00:00,DK2,125%,129.02647
2022-04-19T02:00:00,DK1,125%,135.348615
2022-04-19T02:00:00,DK2,125%,97.372425
2022-04-19T01:00:00,DK1,125%,130.313133
2022-04-19T01:00:00,DK2,125%,87.567147
2022-04-19T00:00:00,DK1,125%,129.645138
2022-04-19T00:00:00,DK2,125%,113.955475
2022-04-18T23:00:00,DK1,125%,131.485995
2022-04-18T23:00:00,DK2,125%,87.096434
2022-04-18T22:00:00,DK1,125%,143.559304
2022-04-18T22:00:00,DK2,125%,105.914426
2022-04-18T21:00:00,DK1,125%,145.841595
2022-04-18T21:00:00,DK2,125%,154.976554
2022-04-18T20:00:00,DK1,125%,173.076785
2022-04-18T20:00:00,DK2,125%,171.217387
2022-04-18T19:00:00,DK1,125%,246.136784
2022-04-18T19:00:00,DK2,125%,164.70262
2022-04-18T18:00:00,DK1,125%,253.468882
2022-04-18T18:00:00,DK2,125%,166.181665
2022-04-18T17:00:00,DK1,125%,227.94244
2022-04-18T17:00:00,DK2,125%,156.388097
2022-04-18T16:00:00,DK1,125%,172.500091
2022-04-18T16:00:00,DK2,125%,106.084292
2022-04-18T15:00:00,DK1,125%,219.232095
2022-04-18T15:00:00,DK2,125%,87.823441
2022-04-18T14:00:00,DK1,125%,247.154057
2022-04-18T14:00:00,DK2,125%,156.688865
2022-04-18T13:00:00,DK1,125%,266.536421
2022-04-18T13:00:00,DK2,125%,142.47169
2022-04-18T12:00:00,DK1,125%,275.302504
2022-04-18T12:00:00,DK2,125%,146.839855
2022-04-18T11:00:00,DK1,125%,242.016289
2022-04-18T11:00:00,DK2,125%,108.956416
2022-04-18T10:00:00,DK1,125%,178.619849
2022-04-18T10:00:00,DK2,125%,103.198165
2022-04-18T09:00:00,DK1,125%,204.16333
2022-04-18T09:00:00,DK2,125%,167.838048
2022-04-18T08:00:00,DK1,125%,247.625456
2022-04-18T08:00:00,DK2,125%,199.20443
2022-04-18T07:00:00,DK1,125%,290.346508
2022-04-18T07:00:00,DK2,125%,228.555043
2022-04-18T06:00:00,DK1,125%,309.770243
2022-04-18T06:00:00,DK2,125%,234.968241
2022-04-18T05:00:00,DK1,125%,292.850761
2022-04-18T05:00:00,DK2,125%,125.373966
2022-04-18T04:00:00,DK1,125%,287.933494
2022-04-18T04:00:00,DK2,125%,51.986681
2022-04-18T03:00:00,DK1,125%,267.106301
2022-04-18T03:00:00,DK2,125%,50.6515
2022-04-18T02:00:00,DK1,125%,256.412221
2022-04-18T02:00:00,DK2,125%,49.202115
2022-04-18T01:00:00,DK1,125%,268.540259
2022-04-18T01:00:00,DK2,125%,46.314832
2022-04-18T00:00:00,DK1,125%,274.207795
2022-04-18T00:00:00,DK2,125%,46.969556
2022-04-17T23:00:00,DK1,125%,283.124088
2022-04-17T23:00:00,DK2,125%,49.731764
2022-04-17T22:00:00,DK1,125%,312.01694
2022-04-17T22:00:00,DK2,125%,46.834744
2022-04-17T21:00:00,DK1,125%,333.827905
2022-04-17T21:00:00,DK2,125%,45.774385
2022-04-17T20:00:00,DK1,125%,339.160131
2022-04-17T20:00:00,DK2,125%,51.953263
2022-04-17T19:00:00,DK1,125%,313.014318
2022-04-17T19:00:00,DK2,125%,54.46266
2022-04-17T18:00:00,DK1,125%,273.595537
2022-04-17T18:00:00,DK2,125%,63.775025
2022-04-17T17:00:00,DK1,125%,233.587953
2022-04-17T17:00:00,DK2,125%,84.909035
2022-04-17T16:00:00,DK1,125%,229.936314
2022-04-17T16:00:00,DK2,125%,130.559929
2022-04-17T15:00:00,DK1,125%,211.58853
2022-04-17T15:00:00,DK2,125%,116.205916
2022-04-17T14:00:00,DK1,125%,255.087036
2022-04-17T14:00:00,DK2,125%,171.352592
2022-04-17T13:00:00,DK1,125%,297.172619
2022-04-17T13:00:00,DK2,125%,219.054428
2022-04-17T12:00:00,DK1,125%,298.623973
2022-04-17T12:00:00,DK2,125%,224.7895
2022-04-17T11:00:00,DK1,125%,249.04229
2022-04-17T11:00:00,DK2,125%,121.538419
2022-04-17T10:00:00,DK1,125%,224.33564
2022-04-17T10:00:00,DK2,125%,79.092832
2022-04-17T09:00:00,DK1,125%,206.24485
2022-04-17T09:00:00,DK2,125%,61.780694
2022-04-17T08:00:00,DK1,125%,241.456059
2022-04-17T08:00:00,DK2,125%,64.071422
2022-04-17T07:00:00,DK1,125%,294.387249
2022-04-17T07:00:00,DK2,125%,57.592861
2022-04-17T06:00:00,DK1,125%,321.945433
2022-04-17T06:00:00,DK2,125%,54.678548
2022-04-17T05:00:00,DK1,125%,310.358102
2022-04-17T05:00:00,DK2,125%,51.323481
2022-04-17T04:00:00,DK1,125%,308.944595
2022-04-17T04:00:00,DK2,125%,50.791192
2022-04-17T03:00:00,DK1,125%,314.61559
2022-04-17T03:00:00,DK2,125%,53.073806
2022-04-17T02:00:00,DK1,125%,319.239156
2022-04-17T02:00:00,DK2,125%,54.4546
2022-04-17T01:00:00,DK1,125%,296.969305
2022-04-17T01:00:00,DK2,125%,54.833093
2022-04-17T00:00:00,DK1,125%,291.930133
2022-04-17T00:00:00,DK2,125%,61.161297
2022-04-16T23:00:00,DK1,125%,279.939622
2022-04-16T23:00:00,DK2,125%,65.261748
2022-04-16T22:00:00,DK1,125%,288.902605
2022-04-16T22:00:00,DK2,125%,71.010858
2022-04-16T21:00:00,DK1,125%,282.758671
2022-04-16T21:00:00,DK2,125%,73.466514
2022-04-16T20:00:00,DK1,125%,290.963746
2022-04-16T20:00:00,DK2,125%,87.232715
2022-04-16T19:00:00,DK1,125%,306.563028
2022-04-16T19:00:00,DK2,125%,61.001583
2022-04-16T18:00:00,DK1,125%,264.005314
2022-04-16T18:00:00,DK2,125%,53.363669
2022-04-16T17:00:00,DK1,125%,208.552529
2022-04-16T17:00:00,DK2,125%,51.818458
2022-04-16T16:00:00,DK1,125%,218.31623
2022-04-16T16:00:00,DK2,125%,49.608463
2022-04-16T15:00:00,DK1,125%,203.502601
2022-04-16T15:00:00,DK2,125%,61.210387
2022-04-16T14:00:00,DK1,125%,197.958024
2022-04-16T14:00:00,DK2,125%,59.95585
2022-04-16T13:00:00,DK1,125%,206.852407
2022-04-16T13:00:00,DK2,125%,43.597516
2022-04-16T12:00:00,DK1,125%,224.916969
2022-04-16T12:00:00,DK2,125%,44.420418
2022-04-16T11:00:00,DK1,125%,236.059894
2022-04-16T11:00:00,DK2,125%,46.401292
2022-04-16T10:00:00,DK1,125%,263.90726
2022-04-16T10:00:00,DK2,125%,46.772635
2022-04-16T09:00:00,DK1,125%,217.060703
2022-04-16T09:00:00,DK2,125%,46.209126
2022-04-16T08:00:00,DK1,125%,246.366172
2022-04-16T08:00:00,DK2,125%,50.486101
2022-04-16T07:00:00,DK1,125%,257.597036
2022-04-16T07:00:00,DK2,125%,49.606717
2022-04-16T06:00:00,DK1,125%,245.755565
2022-04-16T06:00:00,DK2,125%,51.353499
2022-04-16T05:00:00,DK1,125%,304.025293
2022-04-16T05:00:00,DK2,125%,52.088416
2022-04-16T04:00:00,DK1,125%,303.644795
2022-04-16T04:00:00,DK2,125%,51.726887
2022-04-16T03:00:00,DK1,125%,305.515063
2022-04-16T03:00:00,DK2,125%,52.552613
2022-04-16T02:00:00,DK1,125%,300.36188
2022-04-16T02:00:00,DK2,125%,52.066312
2022-04-16T01:00:00,DK1,125%,251.583932
2022-04-16T01:00:00,DK2,125%,53.704887
2022-04-16T00:00:00,DK1,125%,220.659969
2022-04-16T00:00:00,DK2,125%,57.634706
2022-04-15T23:00:00,DK1,125%,208.935782
2022-04-15T23:00:00,DK2,125%,68.368398
2022-04-15T22:00:00,DK1,125%,191.211085
2022-04-15T22:00:00,DK2,125%,59.256747
2022-04-15T21:00:00,DK1,125%,188.831697
2022-04-15T21:00:00,DK2,125%,60.332816
2022-04-15T20:00:00,DK1,125%,194.215101
2022-04-15T20:00:00,DK2,125%,57.123111
2022-04-15T19:00:00,DK1,125%,218.624496
2022-04-15T19:00:00,DK2,125%,56.312512
2022-04-15T18:00:00,DK1,125%,242.387973
2022-04-15T18:00:00,DK2,125%,55.916216
2022-04-15T17:00:00,DK1,125%,215.249115
2022-04-15T17:00:00,DK2,125%,83.489825
2022-04-15T16:00:00,DK1,125%,153.3313
2022-04-15T16:00:00,DK2,125%,54.701864
2022-04-15T15:00:00,DK1,125%,191.71506
2022-04-15T15:00:00,DK2,125%,55.203997
2022-04-15T14:00:00,DK1,125%,198.882986
2022-04-15T14:00:00,DK2,125%,51.589223
2022-04-15T13:00:00,DK1,125%,213.482207
2022-04-15T13:00:00,DK2,125%,46.376716
2022-04-15T12:00:00,DK1,125%,204.948659
2022-04-15T12:00:00,DK2,125%,44.910358
2022-04-15T11:00:00,DK1,125%,174.131526
2022-04-15T11:00:00,DK2,125%,45.034066
2022-04-15T10:00:00,DK1,125%,168.281271
2022-04-15T10:00:00,DK2,125%,43.863078
2022-04-15T09:00:00,DK1,125%,133.707278
2022-04-15T09:00:00,DK2,125%,40.781325
2022-04-15T08:00:00,DK1,125%,144.958389
2022-04-15T08:00:00,DK2,125%,41.807807
2022-04-15T07:00:00,DK1,125%,139.408694
2022-04-15T07:00:00,DK2,125%,38.520064
2022-04-15T06:00:00,DK1,125%,138.246938
2022-04-15T06:00:00,DK2,125%,40.422313
2022-04-15T05:00:00,DK1,125%,105.426109
2022-04-15T05:00:00,DK2,125%,39.743747
2022-04-15T04:00:00,DK1,125%,121.319404
2022-04-15T04:00:00,DK2,125%,40.280889
2022-04-15T03:00:00,DK1,125%,120.915748
2022-04-15T03:00:00,DK2,125%,43.731393
2022-04-15T02:00:00,DK1,125%,108.862626
2022-04-15T02:00:00,DK2,125%,48.369756
2022-04-15T01:00:00,DK1,125%,140.30979
2022-04-15T01:00:00,DK2,125%,45.933668
2022-04-15T00:00:00,DK1,125%,124.642903
2022-04-15T00:00:00,DK2,125%,46.498177
2022-04-14T23:00:00,DK1,125%,135.175791
2022-04-14T23:00:00,DK2,125%,45.355518
2022-04-14T22:00:00,DK1,125%,142.497855
2022-04-14T22:00:00,DK2,125%,46.395179
2022-04-14T21:00:00,DK1,125%,141.562393
2022-04-14T21:00:00,DK2,125%,47.628089
2022-04-14T20:00:00,DK1,125%,131.033566
2022-04-14T20:00:00,DK2,125%,46.171425
2022-04-14T19:00:00,DK1,125%,126.852167
2022-04-14T19:00:00,DK2,125%,51.151921
2022-04-14T18:00:00,DK1,125%,151.29893
2022-04-14T18:00:00,DK2,125%,48.929711
2022-04-14T17:00:00,DK1,125%,150.603924
2022-04-14T17:00:00,DK2,125%,48.769925
2022-04-14T16:00:00,DK1,125%,144.605301
2022-04-14T16:00:00,DK2,125%,54.099393
2022-04-14T15:00:00,DK1,125%,162.250912
2022-04-14T15:00:00,DK2,125%,59.204938
2022-04-14T14:00:00,DK1,125%,155.174
2022-04-14T14:00:00,DK2,125%,66.269913
2022-04-14T13:00:00,DK1,125%,132.026751
2022-04-14T13:00:00,DK2,125%,66.328145
2022-04-14T12:00:00,DK1,125%,133.481634
2022-04-14T12:00:00,DK2,125%,59.859317
2022-04-14T11:00:00,DK1,125%,125.483631
2022-04-14T11:00:00,DK2,125%,55.485521
2022-04-14T10:00:00,DK1,125%,141.262872
2022-04-14T10:00:00,DK2,125%,51.061043
2022-04-14T09:00:00,DK1,125%,148.82567
2022-04-14T09:00:00,DK2,125%,50.965121
2022-04-14T08:00:00,DK1,125%,149.559034
2022-04-14T08:00:00,DK2,125%,50.672674
2022-04-14T07:00:00,DK1,125%,142.310859
2022-04-14T07:00:00,DK2,125%,53.584213
2022-04-14T06:00:00,DK1,125%,151.045862
2022-04-14T06:00:00,DK2,125%,50.691621
2022-04-14T05:00:00,DK1,125%,156.023807
2022-04-14T05:00:00,DK2,125%,48.133501
2022-04-14T04:00:00,DK1,125%,160.079799
2022-04-14T04:00:00,DK2,125%,48.539525
2022-04-14T03:00:00,DK1,125%,155.228536
2022-04-14T03:00:00,DK2,125%,53.194181
2022-04-14T02:00:00,DK1,125%,166.105215
2022-04-14T02:00:00,DK2,125%,54.256883
2022-04-14T01:00:00,DK1,125%,174.150636
2022-04-14T01:00:00,DK2,125%,57.031796
2022-04-14T00:00:00,DK1,125%,170.655612
2022-04-14T00:00:00,DK2,125%,58.227856
2022-04-13T23:00:00,DK1,125%,197.591693
2022-04-13T23:00:00,DK2,125%,59.205864
2022-04-13T22:00:00,DK1,125%,190.803475
2022-04-13T22:00:00,DK2,125%,61.793282
2022-04-13T21:00:00,DK1,125%,188.58382
2022-04-13T21:00:00,DK2,125%,71.789599
2022-04-13T20:00:00,DK1,125%,198.51575
2022-04-13T20:00:00,DK2,125%,71.514532
2022-04-13T19:00:00,DK1,125%,206.235902
2022-04-13T19:00:00,DK2,125%,73.89307
2022-04-13T18:00:00,DK1,125%,183.021905
2022-04-13T18:00:00,DK2,125%,70.15922
2022-04-13T17:00:00,DK1,125%,165.857992
2022-04-13T17:00:00,DK2,125%,60.079392
2022-04-13T16:00:00,DK1,125%,136.88622
2022-04-13T16:00:00,DK2,125%,51.319214
2022-04-13T15:00:00,DK1,125%,95.035112
2022-04-13T15:00:00,DK2,125%,47.967568
2022-04-13T14:00:00,DK1,125%,97.410016
2022-04-13T14:00:00,DK2,125%,48.974324
2022-04-13T13:00:00,DK1,125%,99.436036
2022-04-13T13:00:00,DK2,125%,46.458564
2022-04-13T12:00:00,DK1,125%,106.933365
2022-04-13T12:00:00,DK2,125%,40.816304
2022-04-13T11:00:00,DK1,125%,105.930638
2022-04-13T11:00:00,DK2,125%,37.457318
2022-04-13T10:00:00,DK1,125%,96.409093
2022-04-13T10:00:00,DK2,125%,38.374777
2022-04-13T09:00:00,DK1,125%,127.431375
2022-04-13T09:00:00,DK2,125%,40.419777
2022-04-13T08:00:00,DK1,125%,93.213851
2022-04-13T08:00:00,DK2,125%,36.967331
2022-04-13T07:00:00,DK1,125%,85.684543
2022-04-13T07:00:00,DK2,125%,35.936265
2022-04-13T06:00:00,DK1,125%,105.434666
2022-04-13T06:00:00,DK2,125%,37.485282
2022-04-13T05:00:00,DK1,125%,90.623904
2022-04-13T05:00:00,DK2,125%,33.661849
2022-04-13T04:00:00,DK1,125%,82.23658
2022-04-13T04:00:00,DK2,125%,34.276676
2022-04-13T03:00:00,DK1,125%,61.500329
2022-04-13T03:00:00,DK2,125%,34.802803
2022-04-13T02:00:00,DK1,125%,55.15917
2022-04-13T02:00:00,DK2,125%,37.099597
2022-04-13T01:00:00,DK1,125%,84.519906
2022-04-13T01:00:00,DK2,125%,36.229393
2022-04-13T00:00:00,DK1,125%,95.56643
2022-04-13T00:00:00,DK2,125%,36.17449
2022-04-12T23:00:00,DK1,125%,102.489652
2022-04-12T23:00:00,DK2,125%,35.463499
2022-04-12T22:00:00,DK1,125%,95.742959
2022-04-12T22:00:00,DK2,125%,36.198027
2022-04-12T21:00:00,DK1,125%,74.988371
2022-04-12T21:00:00,DK2,125%,36.630301
2022-04-12T20:00:00,DK1,125%,89.666066
2022-04-12T20:00:00,DK2,125%,39.511006
2022-04-12T19:00:00,DK1,125%,93.666882
2022-04-12T19:00:00,DK2,125%,42.431237
2022-04-12T18:00:00,DK1,125%,128.783517
2022-04-12T18:00:00,DK2,125%,44.195366
